term,estimate,std.error,statistic,p.value,data,time_secs,estimator,n,n_clus,seed
x,0.21890359433844497,0.05912380071261824,3.702461474059574,2.135177915978113e-4,aggregated data,NA,GLM,7500,50,12
(Intercept),-1.1951143313740802,0.12758151090077843,87.74925270505229,0,raw data,4.954267978668213,GEE,7500,50,13
x,0.26781671273306706,0.04961854189053467,29.133143939170296,6.757107151589281e-8,raw data,4.954267978668213,GEE,7500,50,13
(Intercept),-1.1700966301817846,0.12677633381271844,85.18577528138194,0,aggregated data,0.01535987854003906,GEE,7500,50,13
x,0.2508704626416763,0.04987664252157751,25.299074822388413,4.909441724265662e-7,aggregated data,0.01535987854003906,GEE,7500,50,13
x,0.3147146527168756,0.05787365826462566,5.437960242254806,5.389399628218175e-8,raw data,NA,GLM,7500,50,13
x,0.31471465271683385,0.05787365517870813,5.437960532214979,5.3893908596712526e-8,aggregated data,NA,GLM,7500,50,13
(Intercept),-1.0346030481393085,0.1207805124048066,73.37595584135249,0,raw data,5.286499977111816,GEE,7500,50,14
x,0.24858041263885375,0.04522732852920781,30.208693143043774,3.879666088391076e-8,raw data,5.286499977111816,GEE,7500,50,14
(Intercept),-0.9887188887609034,0.12180691034756948,65.88731464622714,4.440892098500626e-16,aggregated data,0.0169689655303955,GEE,7500,50,14
x,0.23312318508504387,0.04659400986126823,25.032876781528973,5.636105200323982e-7,aggregated data,0.0169689655303955,GEE,7500,50,14
x,0.2906522181950856,0.05573244416395173,5.215134964116326,1.8368344620230026e-7,raw data,NA,GLM,7500,50,14
x,0.2906522181952475,0.05573244799240783,5.215134605873435,1.8368380120131581e-7,aggregated data,NA,GLM,7500,50,14
(Intercept),-0.9470255072338128,0.12389650689570182,58.42587545638701,2.1094237467877974e-14,raw data,5.160125970840454,GEE,7500,50,15
x,0.23131094734667956,0.04408711996103853,27.527635977405808,1.5486574456158309e-7,raw data,5.160125970840454,GEE,7500,50,15
(Intercept),-0.898111276453409,0.12782050973058315,49.36955451378486,2.120081887824199e-12,aggregated data,0.01954817771911621,GEE,7500,50,15
x,0.20636158130321117,0.04596838575259153,20.152976012980695,7.148893312547422e-6,aggregated data,0.01954817771911621,GEE,7500,50,15
x,0.27260788987363127,0.05496853294022684,4.959344470227483,7.073144950000761e-7,raw data,NA,GLM,7500,50,15
x,0.27260788987364537,0.05496853498443381,4.959344285796291,7.073151664552958e-7,aggregated data,NA,GLM,7500,50,15
(Intercept),-1.0403192851608007,0.11461887427987934,82.3798546366148,0,raw data,4.154413938522339,GEE,7500,50,16
x,0.2275949958256582,0.04715501836246992,23.295368309321113,1.3893417368793235e-6,raw data,4.154413938522339,GEE,7500,50,16
(Intercept),-1.067584738021045,0.11275185228482772,89.65145508713124,0,aggregated data,0.01829791069030761,GEE,7500,50,16
x,0.2349970538215381,0.04758278219074843,24.390750926118468,7.86453684731292e-7,aggregated data,0.01829791069030761,GEE,7500,50,16
x,0.2611545708595897,0.05549492746799434,4.705917869884698,2.5272625625659843e-6,raw data,NA,GLM,7500,50,16
x,0.26115457086985483,0.05549502991584952,4.7059091826035475,2.5273701999654907e-06,aggregated data,NA,GLM,7500,50,16
(Intercept),-1.1656191927275916,0.12547960666626082,86.29131399350649,0,raw data,4.0859339237213135,GEE,7500,50,17
x,0.3466435328964901,0.05172625427299353,44.91011258503038,2.0628942998257568e-11,raw data,4.0859339237213135,GEE,7500,50,17
(Intercept),-1.1315531418597462,0.1290333161742053,76.90351527654462,0,aggregated data,0.01761388778686523,GEE,7500,50,17
x,0.3521356982064469,0.05316499150795169,43.870098673911635,3.5090930161629785e-11,aggregated data,0.01761388778686523,GEE,7500,50,17
x,0.40287873210193575,0.05707049157372367,7.059317713804813,1.673221115003824e-12,raw data,NA,GLM,7500,50,17
x,0.4028787321243962,0.05707056278949164,7.059308905195832,1.6733271752294605e-12,aggregated data,NA,GLM,7500,50,17
(Intercept),-1.0867410453716293,0.14319615622794166,57.59561496115628,3.219646771412954e-14,raw data,4.59062385559082,GEE,7500,50,18
x,0.2027143314546049,0.04881382191925267,17.245797487391314,3.284231839839613e-5,raw data,4.59062385559082,GEE,7500,50,18
(Intercept),-1.1148146817164817,0.15384998233964575,52.50618418849517,4.2887915441269797e-13,aggregated data,0.01760292053222656,GEE,7500,50,18
x,0.2025692778430243,0.05246377499071907,14.908298722781884,1.1286539360022552e-4,aggregated data,0.01760292053222656,GEE,7500,50,18
x,0.25314679130711365,0.05855514201683733,4.323220516386454,1.5376789874407976e-5,raw data,NA,GLM,7500,50,18
x,0.25314679156004616,0.05855576767096774,4.323174328146631,1.5380010807727572e-5,aggregated data,NA,GLM,7500,50,18
(Intercept),-1.0839427196118567,0.13314333985289345,66.27866798548278,4.440892098500626e-16,raw data,4.372696876525879,GEE,7500,50,19
x,0.28180555302107907,0.05266860805462851,28.62829025479169,8.769162473942772e-8,raw data,4.372696876525879,GEE,7500,50,19
(Intercept),-1.142021010493692,0.12608227086340645,82.04273758724364,0,aggregated data,0.01694512367248535,GEE,7500,50,19
x,0.3058189357564963,0.05139592361048766,35.40555408748125,2.6772236649819092e-9,aggregated data,0.01694512367248535,GEE,7500,50,19
x,0.33366010117660766,0.05697435492550162,5.856320823867055,4.7323362774443095e-9,raw data,NA,GLM,7500,50,19
x,0.3336601014346499,0.05697472085884936,5.856283214818516,4.73340752853649e-9,aggregated data,NA,GLM,7500,50,19
(Intercept),-1.3057885579102564,0.1350360383244322,93.5074774357837,0,raw data,4.132660865783691,GEE,7500,50,20
x,0.29856234395547565,0.04820939116106987,38.35365609094852,5.9017413178708e-10,raw data,4.132660865783691,GEE,7500,50,20
(Intercept),-1.3241595447112444,0.13452802909187445,96.88467158807823,0,aggregated data,0.02167391777038574,GEE,7500,50,20
x,0.32493902208069353,0.04853753055159405,44.81757814250582,2.1627255542000512e-11,aggregated data,0.02167391777038574,GEE,7500,50,20
x,0.35191576595300744,0.0597849881656127,5.886356705100485,3.948017452393055e-9,raw data,NA,GLM,7500,50,20
x,0.35191576597365976,0.05978506889917698,5.886348756528812,3.948207237515438e-9,aggregated data,NA,GLM,7500,50,20
(Intercept),-1.1711252420814258,0.1022651044397282,131.14500410065986,0,raw data,6.379122972488403,GEE,10000,50,1
x,0.33959493372252436,0.04200305694348937,65.36730905265821,6.661338147750939e-16,raw data,6.379122972488403,GEE,10000,50,1
(Intercept),-1.1594371879525385,0.10247119286890714,128.02384547340964,0,aggregated data,0.01389193534851074,GEE,10000,50,1
x,0.34363714528599293,0.04150433447246612,68.55092139332113,1.1102230246251563e-16,aggregated data,0.01389193534851074,GEE,10000,50,1
x,0.3750364520281332,0.04810510592754407,7.796188051077431,6.380528123536972e-15,raw data,NA,GLM,10000,50,1
x,0.3750364521458133,0.04810529286464263,7.796157757548232,6.382059256439421e-15,aggregated data,NA,GLM,10000,50,1
(Intercept),-1.0746951012890555,0.13678984878058606,61.72524176418385,3.9968028886505635e-15,raw data,5.991809129714966,GEE,10000,50,2
x,0.2135938874313265,0.04171595246623274,26.21641554192805,3.052169286199558e-7,raw data,5.991809129714966,GEE,10000,50,2
(Intercept),-1.0661849514124362,0.1346517885707482,62.696145819613285,2.4424906541753444e-15,aggregated data,0.01065397262573242,GEE,10000,50,2
x,0.20620447863994368,0.04255649435970083,23.47818372683313,1.2633828651020806e-6,aggregated data,0.01065397262573242,GEE,10000,50,2
x,0.26337037789902296,0.05021444978658201,5.244912152147072,1.563568081689165e-7,raw data,NA,GLM,10000,50,2
x,0.26337037790285417,0.05021447035166929,5.244910004195612,1.5635862971871265e-7,aggregated data,NA,GLM,10000,50,2
(Intercept),-1.2566526172278167,0.12100085959559942,107.85829952817927,0,raw data,6.027915954589844,GEE,10000,50,3
x,0.24823742282697728,0.0416080136343271,35.59430696302335,2.429966672323758e-9,raw data,6.027915954589844,GEE,10000,50,3
(Intercept),-1.222435775858219,0.12626138573482082,93.73698921500018,0,aggregated data,0.02046799659729004,GEE,10000,50,3
x,0.23355145313233144,0.04251785543779667,30.17327462592862,3.95116822593522e-8,aggregated data,0.02046799659729004,GEE,10000,50,3
x,0.28531352121438863,0.05043167213439669,5.657427349504674,1.536588253104033e-8,raw data,NA,GLM,10000,50,3
x,0.28531352149971695,0.05043194760071794,5.657396453506294,1.5368647947295923e-8,aggregated data,NA,GLM,10000,50,3
(Intercept),-0.9887528080989848,0.11892549686682298,69.12346667407218,1.1102230246251563e-16,raw data,6.116944074630737,GEE,10000,50,4
x,0.21540218065156097,0.04217095290162234,26.089956933427043,3.258746359424691e-7,raw data,6.116944074630737,GEE,10000,50,4
(Intercept),-1.03987124495995,0.11429355312306232,82.77814116294975,0,aggregated data,0.00973296165466308,GEE,10000,50,4
x,0.24833974311774615,0.04170204159179665,35.46319180076259,2.599160886518348e-9,aggregated data,0.00973296165466308,GEE,10000,50,4
x,0.2455771738810178,0.04764534105655633,5.154274655931436,2.546145327319367e-7,raw data,NA,GLM,10000,50,4
x,0.2455771738851081,0.0476453715150863,5.154271361014557,2.54619009202985e-7,aggregated data,NA,GLM,10000,50,4
(Intercept),-1.066165085485433,0.1424058605274472,56.052267704320656,7.061018436615998e-14,raw data,5.954831123352051,GEE,10000,50,5
x,0.23776873921191635,0.03937415153989346,36.465913121175454,1.5535954744905212e-9,raw data,5.954831123352051,GEE,10000,50,5
(Intercept),-1.0968532010616348,0.1676849092893883,42.78672576041103,6.104494687519946e-11,aggregated data,0.01031708717346191,GEE,10000,50,5
x,0.21995934227253175,0.04871307585181424,20.38889640458861,6.3195407072891285e-6,aggregated data,0.01031708717346191,GEE,10000,50,5
x,0.29577381210472997,0.05026127021527501,5.884726168636318,3.987135670238777e-9,raw data,NA,GLM,10000,50,5
x,0.2957738121049925,0.05026128007381863,5.884725014376676,3.9871634952688e-9,aggregated data,NA,GLM,10000,50,5
(Intercept),-1.0414399279111957,0.1379227436821491,57.01599036423037,4.318767565791859e-14,raw data,10.47969388961792,GEE,10000,50,6
x,0.17646909267512598,0.03914407597928235,20.32381411131071,6.538174709858069e-6,raw data,10.47969388961792,GEE,10000,50,6
(Intercept),-0.9854238399487536,0.15698143734881215,39.40483624673929,3.4444280760936863e-10,aggregated data,0.0200960636138916,GEE,10000,50,6
x,0.17883528321508985,0.04604768260930193,15.083108529233208,1.0287976797629383e-4,aggregated data,0.0200960636138916,GEE,10000,50,6
x,0.21562362510747712,0.04986721848195678,4.323955329200789,1.5325634177957984e-5,raw data,NA,GLM,10000,50,6
x,0.21562362510747737,0.04986722287500755,4.323954948282142,1.5325660654409935e-5,aggregated data,NA,GLM,10000,50,6
(Intercept),-0.9772412670979116,0.13367627860776313,53.4435012877511,2.6612045900264997e-13,raw data,10.141157865524292,GEE,10000,50,7
x,0.1982864356813252,0.03629125398271647,29.85259318943334,4.661729502419831e-8,raw data,10.141157865524292,GEE,10000,50,7
(Intercept),-0.9983255277478338,0.14635188922370268,46.53156793007225,9.01545504916612e-12,aggregated data,0.01643013954162597,GEE,10000,50,7
x,0.20288072182376785,0.04003099659084947,25.685543416844737,4.018259195381902e-7,aggregated data,0.01643013954162597,GEE,10000,50,7
x,0.24240596597231057,0.04919229702633451,4.927722034255513,8.319385827852038e-7,raw data,NA,GLM,10000,50,7
x,0.24240596597230848,0.04919229652614061,4.927722084361214,8.319383694997021e-7,aggregated data,NA,GLM,10000,50,7
(Intercept),-1.198521803530754,0.12704257965283752,89.00066893863469,0,raw data,8.660771131515503,GEE,10000,50,8
x,0.22812194955829349,0.04221365200222584,29.20305576026637,6.517633399649726e-8,raw data,8.660771131515503,GEE,10000,50,8
(Intercept),-1.222329897209287,0.11984221704566383,104.02966483546926,0,aggregated data,0.01628303527832031,GEE,10000,50,8
x,0.23024705180665275,0.0408408857126351,31.78321691805496,1.7237583138651758e-8,aggregated data,0.01628303527832031,GEE,10000,50,8
x,0.26653956107746873,0.0503445438154408,5.294308794505758,1.1946741371263037e-7,raw data,NA,GLM,10000,50,8
x,0.26653956108688537,0.05034461481775092,5.294301327992416,1.1947229453781116e-7,aggregated data,NA,GLM,10000,50,8
(Intercept),-1.2669989707600204,0.13831960451551814,83.9044600862765,0,raw data,9.056981801986694,GEE,10000,50,9
x,0.27510545938636477,0.04006020198937397,47.15982103763134,6.5427663287209725e-12,raw data,9.056981801986694,GEE,10000,50,9
(Intercept),-1.248157621340714,0.1560989328834658,63.93504828173762,1.3322676295501878e-15,aggregated data,0.0139009952545166,GEE,10000,50,9
x,0.269385823768571,0.04587448387515838,34.483162827380404,4.299544831276592e-9,aggregated data,0.0139009952545166,GEE,10000,50,9
x,0.32813129061466284,0.05151656481392133,6.369432663064364,1.897286939284004e-10,raw data,NA,GLM,10000,50,9
x,0.3281312907669433,0.05151676161717072,6.369408333647586,1.8975879021899316e-10,aggregated data,NA,GLM,10000,50,9
(Intercept),-1.494962195011459,0.11140458235972985,180.07536791664057,0,raw data,8.074387788772583,GEE,10000,50,10
x,0.26908913885813024,0.04596506996588425,34.27176621965898,4.7928481183845414e-9,raw data,8.074387788772583,GEE,10000,50,10
(Intercept),-1.499567640792537,0.11824462218853204,160.8308378618643,0,aggregated data,0.014923095703125,GEE,10000,50,10
x,0.2458930177782611,0.05069772439558056,23.524232422454684,1.2335035750599133e-6,aggregated data,0.014923095703125,GEE,10000,50,10
x,0.30143752905761223,0.05302608863330293,5.684702319685993,1.310407082208853e-8,raw data,NA,GLM,10000,50,10
x,0.30143752905641524,0.05302605946835388,5.684705446315771,1.3103831095024769e-8,aggregated data,NA,GLM,10000,50,10
(Intercept),-1.4561976792134048,0.11291525985811848,166.3165212305283,0,raw data,7.26935601234436,GEE,10000,50,11
x,0.2559253899521975,0.03433435331135376,55.56086566941772,9.059419880941277e-14,raw data,7.26935601234436,GEE,10000,50,11
(Intercept),-1.4931277026167546,0.11239527289085904,176.48094237829196,0,aggregated data,0.01317191123962402,GEE,10000,50,11
x,0.2493547387954552,0.0347831192065496,51.39231744153156,7.563949466771194e-13,aggregated data,0.01317191123962402,GEE,10000,50,11
x,0.2871726951727869,0.05250051111808132,5.469902845838844,4.5028233966320573e-8,raw data,NA,GLM,10000,50,11
x,0.2871726955820858,0.05250101794824475,5.469850048720565,4.50416493441154e-8,aggregated data,NA,GLM,10000,50,11
(Intercept),-1.3685310622356703,0.1313133558131622,108.61542805767488,0,raw data,7.391645193099976,GEE,10000,50,12
x,0.34630459060290086,0.04543604960305473,58.09187138575659,2.4980018054066022e-14,raw data,7.391645193099976,GEE,10000,50,12
(Intercept),-1.4127429505289335,0.14107861213070147,100.27760215402944,0,aggregated data,0.01444411277770996,GEE,10000,50,12
x,0.3396066188959126,0.04890813548564035,48.21587791098836,3.817834937080988e-12,aggregated data,0.01444411277770996,GEE,10000,50,12
x,0.40195400720310864,0.05164298585080608,7.783322373426142,7.064431468454824e-15,raw data,NA,GLM,10000,50,12
x,0.40195400723336,0.05164308339718757,7.783307672431697,7.065252781069917e-15,aggregated data,NA,GLM,10000,50,12
(Intercept),-1.201645315658308,0.1284040303422105,87.57805270763446,0,raw data,6.979589939117432,GEE,10000,50,13
x,0.28953229651430273,0.04125009335882031,49.26564335742778,2.2354340600827527e-12,raw data,6.979589939117432,GEE,10000,50,13
(Intercept),-1.2188548848337852,0.1404013164369854,75.36360153237156,0,aggregated data,0.0203399658203125,GEE,10000,50,13
x,0.26236437748792557,0.04559752791763636,33.107557421814,8.7199134579663e-9,aggregated data,0.0203399658203125,GEE,10000,50,13
x,0.34198615991527903,0.05026879206141627,6.803150541143994,1.0235558941055302e-11,raw data,NA,GLM,10000,50,13
x,0.3419861599459652,0.05026889858971939,6.803136124727141,1.0236583705213872e-11,aggregated data,NA,GLM,10000,50,13
(Intercept),-0.9926764041770972,0.11753048352664992,71.33691957711474,0,raw data,6.85998797416687,GEE,10000,50,14
x,0.21718991298507945,0.04048217122202795,28.78403723453591,8.091527770037743e-8,raw data,6.85998797416687,GEE,10000,50,14
(Intercept),-1.030916213719813,0.12449158087211794,68.57515157815952,1.1102230246251563e-16,aggregated data,0.01153397560119628,GEE,10000,50,14
x,0.22917110367353313,0.04251358193766676,29.05790619883756,7.024683157386137e-8,aggregated data,0.01153397560119628,GEE,10000,50,14
x,0.25132904415726265,0.04788517452623676,5.248577386296399,1.532782512973154e-7,raw data,NA,GLM,10000,50,14
x,0.2513290441586589,0.047885186336907,5.2485760917870685,1.5327932818169765e-7,aggregated data,NA,GLM,10000,50,14
(Intercept),-0.9450683983835384,0.11900198444124216,63.06930936574163,1.9984014443252818e-15,raw data,6.750988960266113,GEE,10000,50,15
x,0.26118498976812093,0.04125576729530102,40.07994266192737,2.4377921903351307e-10,raw data,6.750988960266113,GEE,10000,50,15
(Intercept),-0.9657691351267734,0.12596307777473445,58.78413286450691,1.754152378907747e-14,aggregated data,0.01082897186279296,GEE,10000,50,15
x,0.2588431344141092,0.04379424146552421,34.93327343130467,3.411999460745107e-9,aggregated data,0.01082897186279296,GEE,10000,50,15
x,0.30316658221815107,0.04724767222893143,6.416540073110975,1.3940626712388768e-10,raw data,NA,GLM,10000,50,15
x,0.3031665822181528,0.04724767303085559,6.4165399642045156,1.394063668044729e-10,aggregated data,NA,GLM,10000,50,15
(Intercept),-1.047887113107087,0.12194661010324684,73.8396338485439,0,raw data,6.291632890701294,GEE,10000,50,16
x,0.2205377578165644,0.03974110286969681,30.795416292791938,2.8671430341020713e-8,raw data,6.291632890701294,GEE,10000,50,16
(Intercept),-1.1039960478596558,0.11802234453797324,87.49969957469978,0,aggregated data,0.01064896583557128,GEE,10000,50,16
x,0.24299489203261357,0.03872338618404511,39.377454117041175,3.4930691672485636e-10,aggregated data,0.01064896583557128,GEE,10000,50,16
x,0.2569062584758091,0.04863464728889946,5.282371165349158,1.2752251003154998e-7,raw data,NA,GLM,10000,50,16
